Timestamp,Order_ID,Product_Category,Region,Assigned_Facility,Production_Line,Forecasted_Demand,Actual_Order_Qty,Workforce_Required,Workforce_Deployed,Schedule_Status,Operator_Override_Flag,Machine_Temperature_C,Machine_Vibration_Hz,Predicted_Time_To_Failure_Hrs,Machine_OEE_Pct,Raw_Material_Inventory_Units,Inventory_Threshold,Procurement_Action,Live_Supplier_Quote_USD,Grid_Pricing_Period,Energy_Consumed_kWh,Carbon_Emissions_kg,Carbon_Cost_Penalty_USD
2024-01-08 20:00:00,ORD-100094,EcoBubble Washing Machine,Africa,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),797,797,80,80,On-Time,0,75.51790229662255,43.159004750156654,443.41716349159594,91.94545397065357,90532,20000,None,0.0,Peak,1992,796.8000000000001,298.8
2024-01-08 22:00:00,ORD-100095,EcoBubble Washing Machine,China,Noida Plant (India) - Primary,Line 2 (Standard),1403,1403,80,80,On-Time,0,76.51224109504642,50.10348695490389,362.53418341043516,94.19507689558013,89129,20000,None,0.0,Off-Peak,3507,1402.8000000000002,0.0
2024-01-09 00:00:00,ORD-100096,Bespoke Refrigerator,USA,Noida Plant (India) - Primary,Line 1 (High Speed),1062,1062,80,64,Delayed,0,80.68915833969675,49.49900583845424,373.5740064063692,91.03501897009376,88760,20000,None,0.0,Off-Peak,2655,1062.0,0.0
2024-01-09 02:00:00,ORD-100097,Galaxy S Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5125,5125,150,150,On-Time,0,74.07843213654844,49.44199032666004,471.7910058997295,95.01883717704845,52034,20000,None,0.0,Off-Peak,2562,1024.8,0.0
2024-01-09 04:00:00,ORD-100098,Galaxy S Smartphone,Middle East,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5197,5197,150,150,On-Time,0,72.17871895108993,47.239788502314575,433.64859014593804,97.41803417313193,46837,20000,None,0.0,Off-Peak,2598,1039.2,0.0
2024-01-09 06:00:00,ORD-100099,Galaxy S Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 1 (High Speed),5174,5174,150,150,On-Time,0,76.93233009904533,49.77466830014208,362.3990218823574,94.47639586949465,41663,20000,None,0.0,Off-Peak,2587,1034.8,0.0
2024-01-09 08:00:00,ORD-100100,Galaxy A Smartphone,Korea,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5102,5102,150,150,On-Time,0,74.65364843551563,48.89823217004222,363.5816782773174,94.80830265292953,41536,20000,None,0.0,Off-Peak,2551,1020.4000000000001,0.0
2024-01-09 10:00:00,ORD-100101,Galaxy A Smartphone,Europe,Noida Plant (India) - Primary,Line 1 (High Speed),5014,5014,150,150,On-Time,0,74.96086970533193,44.021808393387495,436.5378513725246,94.06393544109298,36522,20000,None,0.0,Off-Peak,2507,1002.8000000000001,0.0
2024-01-09 12:00:00,ORD-100102,Galaxy Tab,Europe,Noida Plant (India) - Primary,Line 3 (Heavy Duty),641,641,80,80,On-Time,0,73.64198422457731,50.3866998496801,443.5047973363802,93.79595836149102,84930,20000,None,0.0,Off-Peak,320,128.0,0.0
2024-01-09 14:00:00,ORD-100103,Galaxy S Smartphone,India,Queretaro (Mexico) - Partner,Line 3 (Heavy Duty),5435,5435,150,150,On-Time,0,74.97108235239557,52.33036443047061,320.8954259925671,91.75595580355066,36228,20000,None,0.0,Peak,2717,1086.8,407.55
2024-01-09 16:00:00,ORD-100104,Galaxy S Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5207,5207,150,120,Delayed,0,74.75833773600556,49.562050534909595,443.3678580543566,94.50311224687644,31021,20000,None,0.0,Peak,2603,1041.2,390.45
2024-01-09 18:00:00,ORD-100105,Galaxy A Smartphone,Japan,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5112,5112,150,150,On-Time,0,75.87932143795601,46.30052348542203,441.29180022034086,92.98160713178055,31410,20000,None,0.0,Peak,2556,1022.4000000000001,383.4
2024-01-09 20:00:00,ORD-100106,Galaxy Tab,Africa,Noida Plant (India) - Primary,Line 2 (Standard),978,978,80,80,On-Time,0,71.93342379330261,47.616771138900006,442.34266060985874,92.76702782298443,83952,20000,None,0.0,Peak,489,195.60000000000002,73.35
2024-01-09 22:00:00,ORD-100107,Galaxy Tab,USA,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),961,961,80,80,On-Time,0,76.53127537295352,47.77684254051604,400.9154901251463,93.85375186149116,82991,20000,None,0.0,Off-Peak,480,192.0,0.0
2024-01-10 00:00:00,ORD-100108,Galaxy Tab,Japan,Gumi (Korea) - Primary,Line 1 (High Speed),1012,1012,80,80,On-Time,0,72.96379694419046,47.071766375112176,399.7005608879487,93.53003788436247,81979,20000,None,0.0,Off-Peak,506,202.4,0.0
2024-01-10 02:00:00,ORD-100109,Galaxy S Smartphone,Japan,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5566,5566,150,150,On-Time,0,75.61793903895098,48.72225286398364,377.5221341037151,93.5189935586246,25455,20000,None,0.0,Off-Peak,2783,1113.2,0.0
2024-01-10 04:00:00,ORD-100110,Galaxy A Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5108,5108,150,150,On-Time,0,75.82352132538874,49.04529061008372,466.4830451890719,90.02131372900818,26302,20000,None,0.0,Off-Peak,2554,1021.6,0.0
2024-01-10 06:00:00,ORD-100111,Galaxy Tab,USA,Noida Plant (India) - Primary,Line 3 (Heavy Duty),898,898,80,64,Delayed,0,74.08837824556366,49.514531711200924,468.3984659149107,88.45034534603886,81081,20000,None,0.0,Off-Peak,449,179.60000000000002,0.0
2024-01-10 08:00:00,ORD-100112,Galaxy A Smartphone,China,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5394,5394,150,150,On-Time,0,74.44068049742968,54.4732336658756,388.5508550046695,90.28851065714271,20908,20000,None,0.0,Off-Peak,2697,1078.8,0.0
2024-01-10 10:00:00,ORD-100113,Galaxy S Smartphone,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),4915,4915,150,150,On-Time,0,76.75697121802547,48.81946754423744,482.13936375107386,90.43311909737882,20540,20000,None,0.0,Off-Peak,2457,982.8000000000001,0.0
2024-01-10 12:00:00,ORD-100114,Galaxy S Smartphone,China,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5051,5051,150,150,On-Time,0,74.48987002471651,48.090825501850595,322.37177685735054,91.47214235606825,15489,20000,Auto-Ordered via API,5.41,Off-Peak,2525,1010.0,0.0
2024-01-10 14:00:00,ORD-100115,Neo QLED TV,India,Noida Plant (India) - Primary,Line 1 (High Speed),1093,1093,80,80,On-Time,0,75.46639876851101,46.8395441248718,315.53199524331006,96.46991977773156,82209,20000,None,0.0,Peak,546,218.4,81.9
2024-01-10 16:00:00,ORD-100116,Galaxy S Smartphone,Europe,Gumi (Korea) - Primary,Line 1 (High Speed),5207,5207,150,150,On-Time,0,74.61529257625516,48.80076430238187,358.2394743336692,96.92964250557347,160282,20000,None,0.0,Peak,2603,1041.2,390.45
2024-01-10 18:00:00,ORD-100117,Neo QLED TV,Europe,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1165,1165,80,72,Delayed,0,71.27186556391585,48.88901168521322,320.0181083981476,91.33638302890107,81044,20000,None,0.0,Peak,582,232.8,87.3
2024-01-10 20:00:00,ORD-100118,Galaxy S Smartphone,Africa,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5020,5020,150,150,On-Time,0,74.21299679345495,48.25170321029948,487.04864790609133,88.11679225963454,155262,20000,None,0.0,Peak,2510,1004.0,376.5
2024-01-10 22:00:00,ORD-100119,Galaxy S Smartphone,Australia/NZ,Gumi (Korea) - Primary,Line 2 (Standard),5846,5846,150,150,On-Time,1,77.62066402156736,48.011839214354694,435.345850832754,91.55789733980927,149416,20000,None,0.0,Off-Peak,2923,1169.2,0.0
2024-01-11 00:00:00,ORD-100120,Neo QLED TV,Australia/NZ,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),1126,1126,80,80,On-Time,0,72.57753438463574,52.06288280776981,433.0145384244794,89.35787217144268,79918,20000,None,0.0,Off-Peak,563,225.20000000000002,0.0
2024-01-11 02:00:00,ORD-100121,Galaxy S Smartphone,Europe,Gumi (Korea) - Primary,Line 3 (Heavy Duty),4837,4837,150,150,On-Time,0,77.0065392568635,48.993694859815854,373.4961175457893,90.3559972995877,144579,20000,None,0.0,Off-Peak,2418,967.2,0.0
2024-01-11 04:00:00,ORD-100122,Galaxy S Smartphone,Europe,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5358,5358,150,150,On-Time,0,73.04917319621285,47.24418522324889,463.51874502227116,90.33354927035967,139221,20000,None,0.0,Off-Peak,2679,1071.6000000000001,0.0
2024-01-11 06:00:00,ORD-100123,Galaxy A Smartphone,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),5467,5467,150,150,On-Time,0,72.52188982600559,49.257509273311896,434.8129399461824,90.32632243541377,15441,20000,Auto-Ordered via API,5.09,Off-Peak,2733,1093.2,0.0
2024-01-11 08:00:00,ORD-100124,Galaxy S Smartphone,Korea,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5339,5339,150,150,On-Time,0,75.60074990074169,52.403379297194995,430.14909700029114,88.01797854532963,133882,20000,None,0.0,Off-Peak,2669,1067.6000000000001,0.0
2024-01-11 10:00:00,ORD-100125,Galaxy Tab,USA,Queretaro (Mexico) - Partner,Line 1 (High Speed),1089,1089,80,80,On-Time,0,77.06917856065022,45.81451880477813,485.25691653454936,96.03090347061601,79992,20000,None,0.0,Off-Peak,544,217.60000000000002,0.0
2024-01-11 12:00:00,ORD-100126,Galaxy S Smartphone,Africa,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5369,5369,150,150,On-Time,0,78.18972407810753,53.33614681642068,305.83470674421403,91.48026144771663,128513,20000,None,0.0,Off-Peak,2684,1073.6000000000001,0.0
2024-01-11 14:00:00,ORD-100127,EcoBubble Washing Machine,India,Noida Plant (India) - Primary,Line 3 (Heavy Duty),813,813,80,80,On-Time,0,75.86826583243462,44.87778398069165,420.71797269138216,95.84530771995324,88316,20000,None,0.0,Peak,2032,812.8000000000001,304.8
2024-01-11 16:00:00,ORD-100128,Neo QLED TV,Middle East,Noida Plant (India) - Primary,Line 1 (High Speed),1569,1569,80,80,On-Time,0,75.32390090134733,47.33767886831751,367.92168580348556,97.44054996619404,78349,20000,None,0.0,Peak,784,313.6,117.6
2024-01-11 18:00:00,ORD-100129,Galaxy S Smartphone,Australia/NZ,Noida Plant (India) - Primary,Line 1 (High Speed),5521,5521,150,150,On-Time,0,71.47934628786678,50.86279023215848,411.13836790852406,95.88790205845085,122992,20000,None,0.0,Peak,2760,1104.0,414.0
2024-01-11 20:00:00,ORD-100130,Bespoke Refrigerator,USA,Noida Plant (India) - Primary,Line 1 (High Speed),953,953,80,80,On-Time,0,75.5587703703144,50.29890096977258,306.56934998420917,91.74411563251086,87807,20000,None,0.0,Peak,2382,952.8000000000001,357.3
2024-01-11 22:00:00,ORD-100131,Galaxy S Smartphone,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),5297,5297,150,150,On-Time,0,74.19407187424203,51.84851027405628,452.3298685736827,89.82058628438953,117695,20000,None,0.0,Off-Peak,2648,1059.2,0.0
2024-01-12 00:00:00,ORD-100132,Galaxy A Smartphone,India,Noida Plant (India) - Primary,Line 1 (High Speed),5604,5604,150,150,On-Time,0,74.28259895936299,52.65537123017378,326.81681163299527,94.54816174573932,159837,20000,None,0.0,Off-Peak,2802,1120.8,0.0
2024-01-12 02:00:00,ORD-100133,Galaxy S Smartphone,Korea,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5548,5548,150,120,Delayed,0,74.24191703110192,48.90478209864547,365.32356700325323,89.62146690444817,112147,20000,None,0.0,Off-Peak,2774,1109.6000000000001,0.0
2024-01-12 04:00:00,ORD-100134,Galaxy S Smartphone,Europe,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5428,5428,150,150,On-Time,0,75.69491852896988,47.74249760182406,491.4093957500182,97.76219284741221,106719,20000,None,0.0,Off-Peak,2714,1085.6000000000001,0.0
2024-01-12 06:00:00,ORD-100135,Galaxy A Smartphone,Australia/NZ,Foxconn (Taiwan) - Partner Overflow,Line 2 (Standard),5401,5401,150,150,On-Time,0,73.11055471795865,48.836936013778875,482.96142677830056,88.45174676936787,154436,20000,None,0.0,Off-Peak,2700,1080.0,0.0
2024-01-12 08:00:00,ORD-100136,Neo QLED TV,Malaysia (SEA),Noida Plant (India) - Primary,Line 2 (Standard),894,894,80,80,On-Time,0,76.72743163355285,45.54663465246912,383.7956685626519,92.2264417327189,77455,20000,None,0.0,Off-Peak,447,178.8,0.0
2024-01-12 10:00:00,ORD-100137,Galaxy A Smartphone,Middle East,Noida Plant (India) - Primary,Line 3 (Heavy Duty),5120,5120,150,150,On-Time,0,74.82757563605475,54.10644381394979,349.75513410828137,92.43712697799162,149316,20000,None,0.0,Off-Peak,2560,1024.0,0.0
2024-01-12 12:00:00,ORD-100138,EcoBubble Washing Machine,USA,Queretaro (Mexico) - Partner,Line 1 (High Speed),659,659,80,80,On-Time,0,75.20971896781197,52.06248024761977,371.8814990952421,94.52740010074734,87657,20000,None,0.0,Off-Peak,1647,658.8000000000001,0.0
2024-01-12 14:00:00,ORD-100139,Galaxy A Smartphone,Europe,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5585,5585,150,150,On-Time,0,73.89652782340995,50.53220954764785,347.428852711742,96.87438070788201,143731,20000,None,0.0,Peak,2792,1116.8,418.8
2024-01-12 16:00:00,ORD-100140,Galaxy S Smartphone,USA,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),5355,5355,150,150,On-Time,0,72.59027799852203,48.208475481803205,466.81856999722976,91.84665288195959,101364,20000,None,0.0,Peak,2677,1070.8,401.55
2024-01-12 18:00:00,ORD-100141,Galaxy A Smartphone,Africa,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5296,5296,150,150,On-Time,0,76.25965993750182,47.04311622237765,451.10264159455676,90.20522230826117,138435,20000,None,0.0,Peak,2648,1059.2,397.2
2024-01-12 20:00:00,ORD-100142,Galaxy A Smartphone,China,Queretaro (Mexico) - Partner,Line 2 (Standard),5425,5425,150,150,On-Time,0,79.1680140101939,51.76778614106861,333.17927785812867,88.50036377681172,133010,20000,None,0.0,Peak,2712,1084.8,406.8
2024-01-12 22:00:00,ORD-100143,Galaxy A Smartphone,Malaysia (SEA),Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5338,5338,150,135,Delayed,0,79.7454896146013,49.018703372265385,430.61731383942345,93.12809006400467,127672,20000,None,0.0,Off-Peak,2669,1067.6000000000001,0.0
2024-01-13 00:00:00,ORD-100144,Bespoke Refrigerator,China,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),935,935,80,72,Delayed,0,72.69290045362716,46.776403800022045,422.82855199784666,94.90454437680528,86872,20000,None,0.0,Off-Peak,2337,934.8000000000001,0.0
2024-01-13 02:00:00,ORD-100145,EcoBubble Washing Machine,India,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),602,602,80,80,On-Time,0,75.91529232472696,50.67746157400317,487.4387114590083,89.85695618022571,87055,20000,None,0.0,Off-Peak,1505,602.0,0.0
2024-01-13 04:00:00,ORD-100146,EcoBubble Washing Machine,China,Queretaro (Mexico) - Partner,Line 3 (Heavy Duty),1046,1046,80,80,On-Time,0,74.3201764141547,48.4838429026803,387.39686316484324,96.35068791548412,86009,20000,None,0.0,Off-Peak,2615,1046.0,0.0
2024-01-13 06:00:00,ORD-100147,Neo QLED TV,Africa,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1062,1062,80,80,On-Time,0,76.66719427332455,54.9739243788308,446.0303109699838,97.12237073006587,76393,20000,None,0.0,Off-Peak,531,212.4,0.0
2024-01-13 08:00:00,ORD-100148,Galaxy Tab,USA,Gumi (Korea) - Primary,Line 3 (Heavy Duty),1068,1068,80,80,On-Time,0,75.17792892831487,47.04344255338834,488.2188478247326,92.21538125064255,78924,20000,None,0.0,Off-Peak,534,213.60000000000002,0.0
2024-01-13 10:00:00,ORD-100149,Galaxy A Smartphone,Australia/NZ,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),5382,8073,150,135,Rerouted,0,76.54198952153128,55.914992826555945,324.8973211004521,97.7535741631792,119599,20000,None,0.0,Off-Peak,4036,1614.4,0.0
2024-01-13 12:00:00,ORD-100150,EcoBubble Washing Machine,USA,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),1204,1204,80,80,On-Time,0,73.88492538926216,51.336128676510164,415.4155336187632,97.94339089587334,84805,20000,None,0.0,Off-Peak,3010,1204.0,0.0
2024-01-13 14:00:00,ORD-100151,Neo QLED TV,Africa,Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),1207,1207,80,80,On-Time,0,73.67119188477196,48.11531860356052,383.71968095582736,93.03530567123043,75186,20000,None,0.0,Peak,603,241.20000000000002,90.45
2024-01-13 16:00:00,ORD-100152,Galaxy Tab,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),980,1470,80,80,Rerouted,0,73.20966963420403,53.10156979233071,383.72121124243125,89.25176904049485,77454,20000,None,0.0,Peak,735,294.0,110.25
2024-01-13 18:00:00,ORD-100153,Galaxy Tab,China,Gumi (Korea) - Primary,Line 1 (High Speed),756,756,80,80,On-Time,0,78.71089810689612,52.543189361772086,321.9480793964364,89.09365044092561,76698,20000,None,0.0,Peak,378,151.20000000000002,56.7
2024-01-13 20:00:00,ORD-100154,Neo QLED TV,Malaysia (SEA),Foxconn (Taiwan) - Partner Overflow,Line 1 (High Speed),897,897,80,80,On-Time,0,73.286644082275,47.73933149792124,391.2161551721181,92.2620392646076,74289,20000,None,0.0,Peak,448,179.20000000000002,67.2
2024-01-13 22:00:00,ORD-100155,Neo QLED TV,Japan,Noida Plant (India) - Primary,Line 2 (Standard),868,868,80,80,On-Time,0,76.53540166802676,54.887435837973285,364.0932194722972,95.25034194919354,73421,20000,None,0.0,Off-Peak,434,173.60000000000002,0.0
2024-01-14 00:00:00,ORD-100156,Neo QLED TV,USA,Gumi (Korea) - Primary,Line 3 (Heavy Duty),914,914,80,80,On-Time,0,75.00647782660862,50.28857368902679,395.2469286520161,88.79596451779923,72507,20000,None,0.0,Off-Peak,457,182.8,0.0
2024-01-14 02:00:00,ORD-100157,Neo QLED TV,Japan,Noida Plant (India) - Primary,Line 1 (High Speed),1203,1203,80,80,On-Time,0,72.79749926307797,48.923557831016,332.8323867157813,93.8204624524794,71304,20000,None,0.0,Off-Peak,601,240.4,0.0
2024-01-14 04:00:00,ORD-100158,Galaxy Tab,Japan,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),1079,1079,80,80,On-Time,0,75.23670901722957,49.028024614187935,311.57563263829235,88.3353912206176,75619,20000,None,0.0,Off-Peak,539,215.60000000000002,0.0
2024-01-14 06:00:00,ORD-100159,Galaxy A Smartphone,India,Thai Nguyen (Vietnam) - Primary,Line 2 (Standard),5520,5520,150,120,Delayed,0,71.7300384742136,48.95729541557826,488.20557002474845,96.19170135641451,114079,20000,None,0.0,Off-Peak,2760,1104.0,0.0
2024-01-14 08:00:00,ORD-100160,Neo QLED TV,Korea,Thai Nguyen (Vietnam) - Primary,Line 3 (Heavy Duty),1460,1460,80,80,On-Time,0,74.7577413818182,53.71841654285309,360.92950713101084,92.86174489667538,69844,20000,None,0.0,Off-Peak,730,292.0,0.0
2024-01-14 10:00:00,ORD-100161,Galaxy A Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 1 (High Speed),5656,5656,150,150,On-Time,0,79.37640570846858,49.45449599499606,380.43813833884127,91.02579371142882,108423,20000,None,0.0,Off-Peak,2828,1131.2,0.0
2024-01-14 12:00:00,ORD-100162,Galaxy A Smartphone,Australia/NZ,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5399,5399,150,150,On-Time,0,78.72882365017213,48.53215875067944,479.0577764566328,88.7643774019612,103024,20000,None,0.0,Off-Peak,2699,1079.6000000000001,0.0
2024-01-14 14:00:00,ORD-100163,Galaxy S Smartphone,Europe,Noida Plant (India) - Primary,Line 2 (Standard),5434,8151,150,150,Rerouted,1,78.36312152791852,46.381786807728744,363.1442882100607,96.17458524373276,93213,20000,None,0.0,Peak,4075,1630.0,611.25
2024-01-14 16:00:00,ORD-100164,Galaxy S Smartphone,Korea,Gumi (Korea) - Primary,Line 3 (Heavy Duty),5508,5508,150,150,On-Time,0,77.22829100600272,50.57429818214417,397.2555062433153,95.41485189717791,87705,20000,None,0.0,Peak,2754,1101.6000000000001,413.1
2024-01-14 18:00:00,ORD-100165,Bespoke Refrigerator,Middle East,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),903,903,80,80,On-Time,0,75.77617165112451,50.75948655165086,475.4519346203093,93.99084141011373,85969,20000,None,0.0,Peak,2257,902.8000000000001,338.55
2024-01-14 20:00:00,ORD-100166,Neo QLED TV,Korea,Foxconn (Taiwan) - Partner Overflow,Line 3 (Heavy Duty),864,1296,80,80,Rerouted,0,75.52962574944601,48.0893647526049,487.6122303265205,94.67811702877508,68548,20000,None,0.0,Peak,648,259.2,97.2
2024-01-14 22:00:00,ORD-100167,Galaxy S Smartphone,Malaysia (SEA),Gumi (Korea) - Primary,Line 3 (Heavy Duty),5303,5303,150,150,On-Time,0,73.84362392346289,50.889919997392965,381.8428992934124,92.76104546445822,82402,20000,None,0.0,Off-Peak,2651,1060.4,0.0
2024-01-15 00:00:00,ORD-100168,Bespoke Refrigerator,Australia/NZ,Gumi (Korea) - Primary,Line 1 (High Speed),839,839,80,80,On-Time,0,74.37212954492693,49.671168303374536,355.46546772892833,97.71654413703558,85130,20000,None,0.0,Off-Peak,2097,838.8000000000001,0.0
2024-01-15 02:00:00,ORD-100169,Galaxy S Smartphone,Japan,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),5701,5701,150,135,Delayed,0,77.34722867006788,49.145843004880554,315.8151132753039,95.59296792143006,76701,20000,None,0.0,Off-Peak,2850,1140.0,0.0
2024-01-15 04:00:00,ORD-100170,EcoBubble Washing Machine,Malaysia (SEA),Queretaro (Mexico) - Partner,Line 3 (Heavy Duty),947,947,80,80,On-Time,0,74.25114330131126,52.589873754317395,474.7036026416989,95.50066849787248,83858,20000,None,0.0,Off-Peak,2367,946.8000000000001,0.0
2024-01-15 06:00:00,ORD-100171,Bespoke Refrigerator,USA,Noida Plant (India) - Primary,Line 1 (High Speed),1210,1210,80,80,On-Time,0,74.43953942137976,51.93797655130706,358.23080855304426,90.94750054469229,83920,20000,None,0.0,Off-Peak,3025,1210.0,0.0
2024-01-15 08:00:00,ORD-100172,Galaxy Tab,China,Thai Nguyen (Vietnam) - Primary,Line 1 (High Speed),893,893,80,64,Delayed,0,76.08652959559382,49.290855063946395,480.5430757153107,93.24784709672038,74726,20000,None,0.0,Off-Peak,446,178.4,0.0
2024-01-15 10:00:00,ORD-100173,Galaxy A Smartphone,Korea,Noida Plant (India) - Primary,Line 1 (High Speed),5330,5330,150,150,On-Time,0,72.68292994022245,49.407871285467266,372.3688954578603,88.8145112551184,97694,20000,None,0.0,Off-Peak,2665,1066.0,0.0
2024-01-15 12:00:00,ORD-100174,Neo QLED TV,Middle East,Noida Plant (India) - Primary,Line 2 (Standard),734,734,80,80,On-Time,0,75.98998759089612,49.31495764581795,435.9516882989516,95.95304578875648,67814,20000,None,0.0,Off-Peak,367,146.8,0.0
